customer_id,tenure_months,monthly_charge,contract_type,num_support_calls,has_autopay,num_products,satisfaction_score,churned
C102489,6,77.43,month-to-month,2,0,4,3,0
C102490,1,28.58,two_year,3,0,2,1,0
C102491,12,62.02,month-to-month,3,1,2,1,1
C102492,28,77.45,month-to-month,2,1,4,1,1
C102493,63,57.99,two_year,0,1,1,3,0
C102494,19,54.89,month-to-month,1,1,1,5,0
C102495,2,34.63,month-to-month,5,1,1,5,1
C102496,52,69.84,two_year,1,0,2,5,0
C102497,2,74.51,two_year,1,0,3,3,0
C102498,5,66.83,month-to-month,1,1,1,4,0
C102499,6,103.26,one_year,1,0,4,3,0
C102500,52,69.65,month-to-month,0,0,2,4,0
C102501,13,59.05,two_year,2,0,1,1,1
C102502,45,112.66,one_year,2,0,3,3,0
C102503,20,86.9,two_year,2,1,1,5,0
C102504,16,96.92,one_year,1,1,1,2,1
C102505,37,101.74,month-to-month,1,1,2,1,0
C102506,6,56.89,month-to-month,1,1,1,1,1
C102507,8,45.69,two_year,1,0,3,5,0
C102508,58,110.83,one_year,5,1,1,4,1
C102509,22,22.47,two_year,1,1,3,3,0
C102510,12,56.66,month-to-month,2,1,3,5,0
C102511,24,109.46,month-to-month,0,1,3,3,1
C102512,33,53.37,two_year,1,0,1,3,0
C102513,30,88.45,month-to-month,1,1,1,5,0
C102514,17,49.95,month-to-month,2,1,3,2,1
C102515,23,128.93,one_year,3,0,3,1,1
C102516,6,68.02,month-to-month,0,1,1,3,0
C102517,16,90.22,one_year,2,1,2,5,0
C102518,51,36.9,month-to-month,0,1,3,3,0
C102519,59,88.33,month-to-month,3,1,1,2,0
C102520,1,87.18,month-to-month,0,0,2,2,0
C102521,7,58.67,month-to-month,0,0,1,2,0
C102522,7,87.09,two_year,2,1,1,2,0
C102523,10,64.84,month-to-month,2,0,3,3,0
C102524,9,80.0,one_year,0,1,1,4,0
C102525,8,57.51,month-to-month,0,0,1,5,0
C102526,15,58.77,month-to-month,2,0,4,5,0
C102527,7,39.47,month-to-month,1,1,1,2,0
C102528,31,81.08,month-to-month,1,1,3,1,1
C102529,1,64.93,month-to-month,1,1,1,2,0
C102530,72,52.7,one_year,2,1,2,1,0
C102531,5,111.07,one_year,4,1,3,4,0
C102532,54,70.67,one_year,3,1,1,2,0
C102533,27,66.64,two_year,0,0,2,2,0
C102534,52,52.14,month-to-month,2,1,2,3,1
C102535,14,93.35,one_year,5,0,4,1,0
C102536,9,74.04,one_year,0,1,2,3,0
C102537,23,49.61,two_year,0,1,2,1,0
C102538,5,64.03,month-to-month,1,1,3,4,0
C102539,13,84.67,two_year,0,1,2,3,0
C102540,19,72.83,month-to-month,2,0,1,2,1
C102541,3,99.23,month-to-month,0,1,1,1,1
C102542,39,95.76,month-to-month,2,1,1,1,1
C102543,15,124.86,two_year,2,0,1,5,0
C102544,18,53.99,month-to-month,0,0,1,3,0
C102545,27,69.17,one_year,1,0,2,4,1
C102546,55,64.24,month-to-month,3,1,2,5,0
C102547,4,64.3,two_year,2,1,1,1,0
C102548,5,72.03,two_year,1,1,4,3,0
C102549,3,61.59,month-to-month,3,1,2,3,1
C102550,72,92.68,month-to-month,2,0,1,2,0
C102551,14,39.74,month-to-month,3,0,2,2,1
C102552,30,71.7,month-to-month,2,1,2,5,0
C102553,4,85.96,month-to-month,1,1,2,2,0
C102554,63,95.29,two_year,3,1,3,1,0
C102555,3,70.06,one_year,3,1,2,5,1
C102556,27,78.18,month-to-month,1,0,2,1,1
C102557,1,71.87,month-to-month,2,1,2,4,0
C102558,48,82.75,one_year,0,0,1,2,0
C102559,12,66.16,month-to-month,1,0,2,5,0
C102560,24,88.29,month-to-month,1,1,1,5,0
C102561,22,103.99,month-to-month,0,1,1,3,0
C102562,5,122.27,month-to-month,1,1,2,2,0
C102563,15,62.27,month-to-month,1,0,3,4,0
C102564,0,91.52,month-to-month,1,1,2,4,0
C102565,37,77.42,month-to-month,2,0,2,1,1
C102566,15,81.19,two_year,1,0,4,5,0
C102567,8,59.66,month-to-month,0,0,1,1,1
C102568,12,73.65,month-to-month,2,1,2,2,0
C102569,13,84.69,one_year,2,0,2,2,0
C102570,4,71.44,one_year,2,0,1,1,0
C102571,11,60.82,one_year,1,1,3,1,0
C102572,27,101.17,two_year,3,1,3,4,0
C102573,20,73.97,month-to-month,0,0,1,5,0
C102574,72,65.16,two_year,2,1,2,1,0
C102575,33,71.34,two_year,1,0,1,2,0
C102576,42,65.51,month-to-month,3,1,4,5,0
C102577,4,52.24,month-to-month,5,0,1,4,1
C102578,18,83.66,month-to-month,0,0,3,5,0
C102579,7,65.04,month-to-month,1,0,4,5,1
C102580,7,39.97,one_year,3,0,4,5,0
C102581,10,95.68,month-to-month,2,1,1,1,1
C102582,20,62.08,month-to-month,1,0,1,5,0
C102583,13,34.9,month-to-month,3,1,2,3,1
C102584,12,68.54,two_year,1,0,3,1,0
C102585,11,52.89,month-to-month,1,0,2,1,1
C102586,72,74.88,two_year,3,1,2,4,0
C102587,13,40.97,two_year,3,1,2,1,0
C102588,60,59.92,month-to-month,2,0,1,4,1
C102589,72,29.6,month-to-month,0,0,2,3,0
C102590,23,36.01,two_year,0,0,1,2,0
C102591,72,72.18,month-to-month,1,0,3,3,0
C102592,72,55.83,two_year,2,0,1,1,0
C102593,40,107.33,month-to-month,1,1,2,2,1
C102594,30,51.67,one_year,1,1,4,4,0
C102595,6,73.86,two_year,0,0,2,4,0
C102596,5,38.28,two_year,1,1,4,4,0
C102597,1,106.51,one_year,0,0,2,4,0
C102598,6,70.76,month-to-month,0,0,3,2,0
C102599,18,31.95,month-to-month,2,1,2,4,1
C102600,14,75.54,one_year,1,1,1,2,0
C102601,34,57.64,one_year,0,0,3,2,0
C102602,9,122.88,two_year,0,1,1,4,0
C102603,23,96.76,month-to-month,1,1,1,1,0
C102604,11,50.49,one_year,0,1,4,3,0
C102605,6,87.43,month-to-month,0,0,4,3,1
C102606,36,81.76,one_year,4,0,2,4,0
C102607,8,61.19,month-to-month,1,0,1,3,1
C102608,18,61.75,month-to-month,2,1,4,3,0
C102609,7,63.58,one_year,2,0,1,5,0
C102610,25,45.91,month-to-month,1,0,4,4,0
C102611,5,77.06,month-to-month,2,0,2,4,0
C102612,2,57.67,month-to-month,3,1,3,5,0
C102613,24,67.64,one_year,2,0,2,1,0
C102614,16,61.11,month-to-month,0,1,2,1,0
C102615,25,52.15,month-to-month,5,1,2,2,1
C102616,2,117.65,month-to-month,0,0,1,1,0
C102617,36,77.24,month-to-month,0,1,2,3,0
C102618,1,86.6,two_year,1,1,1,1,0
C102619,72,136.56,two_year,2,1,1,4,0
C102620,67,69.05,month-to-month,0,0,3,5,0
C102621,39,52.63,month-to-month,1,0,2,5,0
C102622,9,27.83,one_year,4,1,3,3,0
C102623,25,34.88,month-to-month,1,0,4,3,0
C102624,72,85.57,one_year,2,1,2,5,0
C102625,30,35.83,one_year,4,0,2,4,0
C102626,26,19.48,month-to-month,4,1,2,5,0
C102627,1,70.98,month-to-month,1,1,2,5,0
C102628,1,68.07,one_year,4,0,1,3,1
C102629,24,111.65,one_year,1,0,2,3,1
C102630,15,34.2,month-to-month,5,1,3,1,1
C102631,16,95.3,month-to-month,0,1,2,3,0
C102632,5,15.0,month-to-month,0,1,1,4,0
C102633,9,101.62,month-to-month,0,1,2,1,1
C102634,53,76.99,two_year,4,0,1,2,0
C102635,11,46.64,month-to-month,1,0,2,1,1
C102636,72,100.42,month-to-month,2,1,1,2,0
C102637,4,74.2,month-to-month,1,1,4,2,1
C102638,18,84.78,two_year,3,1,1,4,1
C102639,24,71.05,one_year,1,1,4,4,0
C102640,28,98.33,two_year,0,0,1,1,1
C102641,39,86.35,one_year,2,1,2,5,0
C102642,34,46.6,month-to-month,3,1,3,4,0
C102643,41,48.45,month-to-month,1,0,2,3,0
C102644,1,49.34,month-to-month,1,1,3,4,0
C102645,2,89.53,one_year,3,0,2,1,0
C102646,3,85.29,one_year,1,1,1,2,0
C102647,5,77.14,month-to-month,3,1,2,3,0
C102648,30,64.55,month-to-month,1,1,1,2,0
C102649,19,55.85,month-to-month,0,1,1,1,0
C102650,29,78.73,month-to-month,4,0,1,1,1
C102651,22,90.68,two_year,0,1,1,4,1
C102652,20,89.31,month-to-month,2,0,2,5,0
C102653,5,110.48,month-to-month,1,1,1,2,1
C102654,47,112.9,two_year,1,1,4,4,0
C102655,36,61.25,one_year,5,0,3,1,0
C102656,34,132.88,one_year,4,0,4,1,0
C102657,64,107.52,one_year,2,0,1,1,0
C102658,12,77.8,one_year,2,0,2,3,0
C102659,13,79.51,month-to-month,1,0,1,1,1
C102660,15,83.99,month-to-month,1,1,1,5,0
C102661,10,57.62,one_year,1,1,1,5,0
C102662,17,53.83,month-to-month,1,1,3,2,0
C102663,24,71.58,two_year,0,0,2,1,0
C102664,21,61.4,two_year,2,1,2,1,0
C102665,5,15.0,one_year,0,0,3,4,0
C102666,31,85.96,month-to-month,2,1,1,4,0
C102667,2,23.4,one_year,1,1,4,3,0
C102668,6,78.71,month-to-month,1,1,2,5,0
C102669,12,61.73,two_year,0,1,2,1,0
C102670,42,54.76,month-to-month,1,1,1,1,0
C102671,7,89.2,one_year,2,1,2,5,0
C102672,42,50.15,month-to-month,0,0,4,1,0
C102673,21,46.44,two_year,1,1,1,1,0
C102674,29,77.63,two_year,1,0,2,1,0
C102675,8,75.74,one_year,3,0,3,3,0
C102676,72,53.01,month-to-month,1,1,4,1,0
C102677,25,51.39,one_year,0,1,3,1,0
C102678,2,52.13,month-to-month,0,0,1,3,0
C102679,39,78.4,two_year,1,0,1,4,0
C102680,15,80.97,two_year,0,1,3,3,0
C102681,43,90.4,one_year,3,1,4,5,0
C102682,29,67.5,two_year,7,1,2,4,0
C102683,72,47.86,one_year,2,1,4,3,0
C102684,58,87.9,month-to-month,1,1,1,1,0
C102685,26,135.27,month-to-month,3,1,1,4,0
C102686,35,110.03,month-to-month,2,0,1,5,0
C102687,1,44.95,month-to-month,1,0,4,4,1
C102688,38,89.08,month-to-month,2,1,2,2,0
C102689,32,67.18,two_year,2,0,1,4,0
C102690,69,67.64,month-to-month,0,1,2,3,0
C102691,34,63.68,month-to-month,2,0,1,3,0
C102692,23,49.96,month-to-month,1,1,2,2,1
C102693,36,32.77,month-to-month,0,1,2,2,0
C102694,22,81.16,month-to-month,0,1,2,5,0
C102695,16,45.14,two_year,2,0,2,5,0
C102696,72,56.79,month-to-month,1,1,4,1,0
C102697,16,60.73,month-to-month,3,1,1,5,0
C102698,3,72.61,one_year,2,1,2,2,1
C102699,1,59.51,two_year,3,1,1,1,0
C102700,11,66.61,month-to-month,1,1,4,3,0
C102701,15,59.76,two_year,0,0,2,4,0
C102702,20,76.59,one_year,1,1,1,1,0
C102703,2,79.13,month-to-month,1,0,3,4,0
C102704,19,106.64,two_year,2,1,3,1,0
C102705,72,84.3,month-to-month,1,1,4,4,0
C102706,33,56.23,month-to-month,0,1,2,2,0
C102707,29,84.35,one_year,0,0,2,1,0
C102708,17,93.15,month-to-month,2,0,1,4,0
C102709,52,56.42,one_year,1,1,2,1,0
C102710,2,56.84,month-to-month,4,1,1,1,0
C102711,36,15.0,month-to-month,3,0,2,3,0
C102712,30,107.39,month-to-month,2,1,3,2,0
C102713,11,74.09,month-to-month,1,1,2,2,0
C102714,16,103.93,two_year,0,1,1,5,0
C102715,4,32.72,one_year,1,0,2,4,0
C102716,0,15.0,two_year,1,0,2,5,0
C102717,10,78.21,month-to-month,3,1,3,2,0
C102718,10,49.8,month-to-month,1,1,3,4,0
C102719,18,74.78,two_year,0,0,2,4,0
C102720,10,51.38,month-to-month,2,1,3,5,0
C102721,53,90.86,month-to-month,0,0,3,5,0
C102722,4,62.52,one_year,0,1,1,5,0
C102723,42,66.62,two_year,4,1,1,3,0
C102724,19,82.63,one_year,0,1,4,5,0
C102725,6,59.68,one_year,1,1,1,3,0
C102726,50,61.22,two_year,1,0,3,3,0
C102727,19,101.54,one_year,2,1,3,4,0
C102728,2,68.46,two_year,2,1,4,4,0
C102729,48,76.28,month-to-month,1,1,4,4,0
C102730,8,83.15,month-to-month,2,1,1,5,0
C102731,20,73.48,month-to-month,2,1,3,2,0
C102732,27,83.53,month-to-month,2,0,1,4,1
C102733,33,117.97,one_year,0,0,2,3,0
C102734,30,97.74,one_year,1,1,1,2,1
C102735,43,36.18,one_year,2,1,4,3,0
C102736,35,16.45,month-to-month,0,0,4,4,0
C102737,5,49.35,month-to-month,3,1,2,4,0
C102738,20,15.0,one_year,1,1,2,3,0
C102739,16,15.0,month-to-month,1,0,2,1,1
C102740,3,44.98,two_year,2,1,1,3,0
C102741,14,47.01,month-to-month,0,1,1,5,0
C102742,36,75.16,month-to-month,0,0,4,1,0
C102743,14,82.01,month-to-month,1,1,2,2,0
C102744,12,124.45,two_year,0,1,1,4,0
C102745,16,53.13,one_year,2,1,1,3,0
C102746,20,55.71,month-to-month,0,1,3,5,0
C102747,35,76.19,month-to-month,3,0,3,1,1
C102748,46,97.72,one_year,0,1,3,1,0
C102749,8,64.27,month-to-month,2,0,2,5,0
C102750,7,48.4,month-to-month,1,0,2,1,0
C102751,9,15.0,one_year,2,0,2,4,0
C102752,48,91.44,month-to-month,2,1,4,3,0
C102753,55,64.86,month-to-month,0,1,3,5,0
C102754,10,109.07,month-to-month,2,0,2,1,1
C102755,43,115.58,month-to-month,3,0,1,4,0
C102756,19,117.57,month-to-month,2,0,2,5,0
C102757,72,81.99,month-to-month,0,1,2,1,0
C102758,20,92.31,two_year,1,0,1,4,0
C102759,56,37.39,two_year,3,1,1,5,0
C102760,19,81.11,month-to-month,1,1,3,5,0
C102761,10,61.62,month-to-month,1,1,4,3,0
C102762,45,96.23,two_year,1,0,2,2,0
C102763,10,57.11,two_year,1,0,2,3,0
C102764,37,64.84,one_year,2,1,2,5,0
C102765,18,49.92,one_year,2,0,3,5,0
C102766,9,115.59,month-to-month,0,0,3,4,1
C102767,16,73.28,one_year,4,0,1,4,0
C102768,57,45.68,one_year,2,1,2,1,0
C102769,8,60.7,two_year,2,1,2,5,0
C102770,2,38.52,one_year,0,1,2,5,0
C102771,56,100.17,two_year,6,0,3,2,0
C102772,3,100.8,month-to-month,2,1,4,1,0
C102773,6,74.21,two_year,2,0,2,2,0
C102774,16,77.65,one_year,2,1,4,1,0
C102775,36,34.49,two_year,0,0,1,2,0
C102776,72,109.02,month-to-month,2,0,1,1,0
C102777,5,69.15,two_year,1,0,2,4,0
C102778,6,121.08,one_year,1,1,2,5,0
C102779,72,56.05,month-to-month,0,1,4,2,0
C102780,20,81.95,month-to-month,1,1,1,3,0
C102781,47,91.98,month-to-month,1,0,2,1,0
C102782,11,90.04,one_year,3,0,2,4,1
C102783,8,67.52,two_year,1,1,2,3,0
C102784,50,97.11,month-to-month,2,1,4,1,0
C102785,6,80.04,month-to-month,1,1,2,5,1
C102786,7,70.9,month-to-month,1,1,2,1,1
C102787,11,44.64,month-to-month,1,1,3,1,1
C102788,10,102.07,one_year,2,1,1,3,0
C102789,4,71.15,month-to-month,2,1,2,1,0
C102790,8,82.19,month-to-month,2,0,3,5,0
C102791,5,68.69,one_year,2,0,2,5,0
C102792,18,78.83,one_year,2,1,1,4,0
C102793,28,61.17,month-to-month,0,1,2,1,0
C102794,17,133.87,month-to-month,2,1,2,3,1
C102795,2,115.26,one_year,1,0,1,4,0
C102796,21,87.08,month-to-month,1,1,2,4,1
C102797,30,77.35,month-to-month,0,0,1,1,1
C102798,5,86.95,two_year,0,1,1,2,0
C102799,16,49.2,month-to-month,0,0,1,2,0
C102800,72,85.14,month-to-month,1,0,4,4,0
C102801,42,67.97,two_year,2,1,4,4,0
C102802,15,59.86,month-to-month,1,0,1,2,0
C102803,7,53.37,two_year,0,1,3,1,0
C102804,4,53.54,month-to-month,2,1,1,2,0
C102805,1,82.12,one_year,0,0,4,3,0
C102806,6,70.78,month-to-month,1,1,4,4,0
C102807,16,50.67,one_year,1,1,3,2,0
C102808,17,80.49,one_year,4,1,1,5,0
C102809,5,73.7,one_year,3,1,1,2,1
C102810,15,67.81,month-to-month,0,0,1,3,0
C102811,14,106.14,two_year,1,1,4,2,0
C102812,40,63.76,month-to-month,2,1,4,2,0
C102813,61,37.27,month-to-month,1,1,4,2,0
C102814,72,73.91,month-to-month,2,0,3,3,0
C102815,16,45.74,two_year,1,0,2,2,0
C102816,46,90.73,month-to-month,1,0,2,5,0
C102817,23,84.27,month-to-month,2,1,2,1,0
C102818,3,62.53,one_year,0,1,1,3,0
C102819,2,82.56,month-to-month,3,1,4,3,0
C102820,22,60.31,month-to-month,0,1,2,1,0
C102821,27,58.85,month-to-month,2,0,4,1,0
C102822,25,26.41,two_year,1,1,3,2,0
C102823,16,18.77,two_year,2,0,1,2,1
C102824,22,59.99,month-to-month,2,1,2,1,1
C102825,26,113.31,two_year,1,1,4,1,0
C102826,29,40.71,one_year,2,0,3,4,0
C102827,4,68.12,two_year,3,1,1,2,0
C102828,16,53.82,month-to-month,2,1,3,3,0
C102829,10,82.71,month-to-month,1,1,2,4,0
C102830,16,49.79,one_year,2,0,2,5,0
C102831,12,67.36,month-to-month,1,1,2,3,0
C102832,2,79.83,month-to-month,1,1,1,3,1
C102833,37,57.57,one_year,1,1,1,2,0
C102834,18,66.28,two_year,1,1,3,1,0
C102835,50,64.76,month-to-month,1,1,1,4,0
C102836,1,82.75,month-to-month,3,0,2,5,0
C102837,2,85.3,month-to-month,2,0,1,4,1
C102838,3,88.29,month-to-month,2,0,1,5,1
C102839,49,80.5,month-to-month,2,1,3,1,0
C102840,17,45.67,one_year,0,0,2,2,0
C102841,33,59.88,month-to-month,1,1,2,4,0
C102842,2,82.47,two_year,1,1,3,3,0
C102843,33,71.09,month-to-month,0,1,2,4,0
C102844,2,91.05,two_year,2,1,2,3,0
C102845,58,39.1,month-to-month,1,0,2,3,0
C102846,17,48.29,month-to-month,2,1,4,2,1
C102847,72,49.43,one_year,0,0,1,3,0
C102848,24,77.08,two_year,2,1,2,2,1
C102849,22,54.42,one_year,1,0,2,1,0
C102850,4,48.14,one_year,2,1,4,2,0
C102851,24,78.13,one_year,4,1,2,5,1
C102852,34,59.83,month-to-month,1,1,2,5,0
C102853,23,43.57,month-to-month,2,1,2,5,0
C102854,28,79.89,month-to-month,2,1,4,5,1
C102855,52,67.17,month-to-month,0,0,3,3,0
C102856,29,81.6,one_year,3,0,1,5,0
C102857,25,83.48,two_year,4,0,2,5,0
C102858,18,55.25,two_year,2,0,3,4,1
C102859,15,62.64,month-to-month,1,1,4,1,1
C102860,30,66.61,two_year,3,0,1,2,0
C102861,42,86.03,month-to-month,2,1,1,3,0
C102862,31,68.77,month-to-month,1,1,2,4,1
C102863,3,94.86,month-to-month,0,0,1,1,1
C102864,7,56.38,two_year,1,0,4,1,0
C102865,23,69.65,month-to-month,5,0,3,2,1
C102866,20,100.93,month-to-month,1,1,4,3,1
C102867,60,36.0,two_year,2,0,2,2,0
C102868,72,39.27,two_year,1,1,1,5,0
C102869,54,86.31,month-to-month,3,0,2,4,0
C102870,22,87.77,two_year,0,1,1,2,0
C102871,31,93.24,two_year,3,1,1,3,0
C102872,45,89.96,month-to-month,1,1,1,5,0
C102873,4,94.53,two_year,3,1,1,3,1
C102874,9,57.74,two_year,1,0,4,2,0
C102875,1,70.17,two_year,0,1,2,2,0
C102876,23,83.11,one_year,2,0,3,1,1
C102877,60,40.69,month-to-month,0,0,1,3,0
C102878,0,39.21,month-to-month,2,0,3,5,1
C102879,3,55.54,one_year,2,1,2,2,1
C102880,5,93.36,month-to-month,3,1,1,1,1
C102881,36,87.85,month-to-month,1,0,1,1,0
C102882,11,38.69,month-to-month,2,0,3,1,1
C102883,5,56.09,one_year,2,0,2,2,0
C102884,11,56.36,two_year,2,0,2,5,0
C102885,7,71.34,month-to-month,3,1,2,2,1
C102886,7,74.29,one_year,1,1,1,1,0
C102887,20,69.63,one_year,1,0,2,1,0
C102888,27,47.45,month-to-month,2,1,1,3,1
C102889,7,95.7,one_year,1,0,4,2,0
C102890,19,94.35,month-to-month,0,0,1,2,0
C102891,1,44.53,one_year,0,1,1,1,0
C102892,72,65.44,month-to-month,2,1,1,4,0
C102893,3,94.98,one_year,2,0,1,5,0
C102894,20,77.9,month-to-month,0,0,1,3,0
C102895,72,80.74,two_year,5,0,2,5,1
C102896,9,59.01,month-to-month,5,1,1,3,0
C102897,8,103.55,month-to-month,1,0,1,2,1
C102898,32,43.72,month-to-month,2,0,3,3,0
C102899,15,91.51,month-to-month,2,1,3,5,0
C102900,7,111.75,month-to-month,2,1,1,1,1
C102901,20,51.72,one_year,3,0,4,5,1
C102902,42,101.59,one_year,1,0,1,4,0
C102903,27,89.57,month-to-month,1,1,3,5,0
C102904,7,54.49,one_year,2,1,1,3,0
C102905,26,73.53,month-to-month,0,1,2,2,0
C102906,64,103.54,two_year,1,1,1,1,0
C102907,5,59.23,month-to-month,0,0,2,4,1
C102908,25,59.2,one_year,2,0,2,5,0
C102909,17,15.0,month-to-month,1,1,2,1,1
C102910,26,30.22,month-to-month,1,0,1,3,0
C102911,4,60.64,month-to-month,0,1,1,4,1
C102912,6,66.6,month-to-month,0,0,2,4,0
C102913,10,83.86,month-to-month,3,1,1,1,1
C102914,44,90.61,month-to-month,1,1,2,2,1
C102915,12,116.56,two_year,1,1,1,3,0
C102916,10,86.58,one_year,3,0,1,4,0
C102917,32,139.54,two_year,4,0,2,5,0
C102918,4,88.1,month-to-month,2,0,1,5,1
C102919,9,102.24,month-to-month,1,1,2,1,0
C102920,19,50.91,month-to-month,2,1,4,3,1
C102921,10,80.94,two_year,2,1,1,5,0
C102922,22,93.13,month-to-month,3,1,1,1,1
C102923,22,92.95,month-to-month,1,1,1,5,0
C102924,4,59.57,month-to-month,2,1,3,3,0
C102925,3,69.21,month-to-month,0,1,1,3,1
C102926,37,40.24,one_year,1,0,3,3,0
C102927,13,78.31,one_year,0,1,3,1,0
C102928,4,45.18,one_year,1,0,3,5,0
C102929,2,93.39,month-to-month,2,1,2,2,0
C102930,13,76.28,one_year,1,1,1,3,0
C102931,44,87.22,two_year,3,1,3,3,0
C102932,6,84.41,month-to-month,0,0,3,3,1
C102933,72,80.99,one_year,2,0,1,2,0
C102934,1,89.74,two_year,1,1,3,2,1
C102935,22,72.01,one_year,1,0,2,3,0
C102936,29,31.64,month-to-month,0,1,2,2,1
C102937,18,100.66,two_year,0,0,2,5,0
C102938,7,52.71,one_year,4,1,3,3,0
C102939,9,92.19,two_year,4,0,2,4,1
C102940,19,83.28,month-to-month,2,1,1,1,0
C102941,54,79.39,month-to-month,0,1,2,1,1
C102942,13,74.13,month-to-month,1,0,3,1,0
C102943,10,76.94,one_year,4,1,3,5,0
C102944,12,75.11,one_year,1,1,1,1,0
C102945,72,70.79,month-to-month,0,0,3,4,0
C102946,7,67.34,two_year,4,1,2,3,0
C102947,5,77.36,two_year,0,0,1,1,0
C102948,54,84.68,one_year,2,1,3,1,0
C102949,3,59.99,month-to-month,0,1,1,5,0
C102950,44,75.98,month-to-month,1,1,2,4,0
C102951,24,38.23,one_year,2,1,3,1,0
C102952,72,50.7,two_year,3,0,1,4,0
C102953,9,28.97,two_year,0,0,1,2,0
C102954,46,63.78,month-to-month,0,0,4,1,0
C102955,2,79.14,month-to-month,1,0,4,4,0
C102956,37,86.73,month-to-month,1,0,3,2,0
C102957,10,37.98,month-to-month,0,0,2,4,0
C102958,15,89.53,one_year,1,1,2,3,0
C102959,38,45.64,month-to-month,0,0,2,2,1
C102960,24,60.36,two_year,0,0,3,5,0
C102961,15,58.13,month-to-month,1,1,2,3,1
C102962,8,107.46,one_year,1,1,3,4,0
C102963,34,74.2,month-to-month,1,1,3,5,0
C102964,15,119.86,month-to-month,1,1,2,3,1
C102965,7,93.54,two_year,0,0,1,3,0
C102966,12,64.08,one_year,3,0,1,2,0
C102967,38,79.71,two_year,2,1,1,2,0
C102968,1,102.41,month-to-month,0,1,1,1,1
C102969,9,49.62,one_year,2,0,2,3,0
C102970,31,58.74,month-to-month,2,1,2,4,0
C102971,23,69.37,month-to-month,2,1,3,3,0
C102972,14,62.64,two_year,1,1,3,2,0
C102973,4,64.07,month-to-month,0,1,2,3,0
C102974,1,110.66,one_year,2,1,2,2,1
C102975,12,73.87,month-to-month,2,1,1,5,1
C102976,28,62.76,one_year,0,1,2,5,0
C102977,7,61.03,month-to-month,0,0,2,1,1
C102978,56,38.26,month-to-month,0,1,1,4,0
C102979,23,89.39,month-to-month,2,1,1,4,1
C102980,15,55.41,month-to-month,0,0,3,3,0
C102981,34,150.0,one_year,2,0,4,1,1
C102982,9,81.17,month-to-month,0,0,1,3,0
C102983,54,56.5,two_year,3,0,3,2,0
C102984,11,41.46,month-to-month,3,1,1,4,1
C102985,0,59.1,two_year,2,1,3,3,1
C102986,72,79.76,month-to-month,2,0,1,4,0
C102987,16,56.28,two_year,2,1,2,3,0
C102988,56,85.21,one_year,0,1,1,3,0
C102989,3,86.62,month-to-month,2,1,4,5,0
C102990,5,83.54,month-to-month,2,1,1,1,1
C102991,16,82.4,month-to-month,1,0,3,2,1
C102992,54,70.55,two_year,1,0,2,5,0
C102993,2,54.61,month-to-month,1,1,2,5,0
C102994,19,40.87,month-to-month,3,1,4,5,0
C102995,34,31.91,month-to-month,1,1,3,2,0
C102996,12,59.5,one_year,2,1,4,4,0
C102997,14,86.09,one_year,0,0,3,2,0
C102998,65,69.94,one_year,1,0,4,3,0
C102999,18,45.51,two_year,1,1,1,2,0
C103000,28,91.68,one_year,0,0,4,3,0
C103001,27,47.01,two_year,3,1,1,4,0
C103002,55,42.4,month-to-month,2,0,1,3,0
C103003,10,46.74,month-to-month,1,0,1,1,1
C103004,19,54.26,month-to-month,0,1,2,1,0
C103005,6,68.01,one_year,1,1,2,2,0
C103006,10,40.56,one_year,4,0,2,5,0
C103007,41,31.7,month-to-month,2,1,3,5,0
C103008,72,80.15,month-to-month,2,1,2,2,0
C103009,10,76.02,month-to-month,0,1,1,3,0
C103010,34,81.07,two_year,1,1,2,2,0
C103011,19,87.68,one_year,1,0,3,1,0
C103012,28,71.08,month-to-month,1,0,3,4,0
C103013,11,111.92,one_year,1,0,2,2,0
C103014,10,64.98,month-to-month,1,1,1,2,0
C103015,6,68.48,month-to-month,2,0,4,1,0
C103016,17,100.69,one_year,1,1,1,3,1
C103017,1,79.19,two_year,2,0,1,4,0
C103018,47,66.11,one_year,1,1,2,2,0
C103019,7,69.56,two_year,3,1,2,4,0
C103020,24,42.08,month-to-month,2,0,2,5,1
C103021,17,85.58,one_year,1,0,1,4,0
C103022,10,64.69,two_year,2,1,1,4,0
C103023,69,80.28,one_year,3,0,1,3,0
C103024,45,101.22,month-to-month,1,0,2,5,0
C103025,32,88.18,month-to-month,1,0,2,5,0
C103026,3,76.11,one_year,0,1,4,4,0
C103027,15,79.06,two_year,0,1,1,1,0
C103028,25,73.03,month-to-month,1,0,3,1,1
C103029,2,109.77,two_year,1,1,3,4,0
C103030,29,25.16,month-to-month,1,0,1,2,0
C103031,41,59.23,month-to-month,3,0,1,5,0
C103032,72,50.7,month-to-month,2,1,3,5,0
C103033,17,79.87,one_year,2,0,2,3,0
C103034,1,65.58,two_year,3,1,4,5,0
C103035,6,72.31,month-to-month,0,1,4,1,1
C103036,39,115.42,month-to-month,4,0,4,2,1
C103037,4,76.54,two_year,2,0,2,5,0
C103038,23,90.23,month-to-month,5,1,3,2,1
C103039,25,60.57,month-to-month,0,1,1,2,1
C103040,14,54.02,month-to-month,2,1,2,5,0
C103041,37,46.21,one_year,3,1,3,3,0
C103042,3,103.79,one_year,3,1,1,5,1
C103043,23,44.11,one_year,0,0,2,2,0
C103044,11,59.03,one_year,1,0,4,3,0
